t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,bbox_cx,bbox_cy,bbox_w,bbox_h,track_id,pixel_err_px,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
0.901,0.23,-0.03,-9.97,0.74,-0.02,0.00,324.2,211.3,111.2,222.3,1,28.3,0.573,0.083,0.0000,50.1
0.951,0.23,-0.03,-9.97,0.75,-0.02,0.00,324.2,211.4,111.2,222.3,1,29.0,0.572,0.083,0.0000,50.1
1.001,0.23,-0.03,-9.97,0.76,-0.02,0.00,324.2,211.0,111.2,222.3,1,29.7,0.581,0.084,0.0000,50.1
1.051,0.28,-0.03,-9.97,0.78,-0.02,0.00,324.1,212.3,111.2,222.3,1,27.4,0.555,0.081,0.0000,50.1
1.102,0.34,-0.03,-9.97,0.79,-0.02,0.00,323.8,214.3,111.2,222.4,1,25.1,0.514,0.076,0.0000,50.1
1.152,0.34,-0.03,-9.97,0.80,-0.02,0.00,323.8,214.6,111.2,222.4,1,25.7,0.508,0.076,0.0000,50.1
1.202,0.39,-0.03,-9.97,0.81,-0.02,0.00,323.6,216.3,111.2,222.4,1,23.4,0.475,0.071,0.0000,50.1
1.252,0.39,-0.03,-9.97,0.83,-0.02,0.00,323.5,216.4,111.2,222.4,1,24.1,0.472,0.071,0.0000,50.1
1.302,0.45,-0.03,-9.97,0.84,-0.02,0.00,323.3,218.0,111.2,222.4,1,21.6,0.439,0.066,0.0000,50.1
1.352,0.45,-0.03,-9.97,0.85,-0.02,0.00,323.3,218.2,111.2,222.4,1,22.3,0.436,0.066,0.0000,50.1
1.402,0.45,-0.03,-9.97,0.86,-0.02,0.00,323.4,217.8,111.2,222.4,1,23.0,0.445,0.067,0.0000,50.1
1.452,0.50,-0.03,-9.97,0.88,-0.02,0.00,323.2,219.1,111.2,222.4,1,20.7,0.418,0.063,0.0000,50.1
1.502,0.50,-0.03,-9.97,0.89,-0.02,0.00,323.2,219.1,111.2,222.4,1,21.4,0.417,0.063,0.0000,50.1
1.552,0.56,-0.03,-9.97,0.90,-0.02,0.00,322.9,220.6,111.2,222.4,1,19.2,0.388,0.059,0.0000,50.1
1.602,0.56,-0.03,-9.97,0.91,-0.02,0.00,322.9,220.7,111.2,222.4,1,19.8,0.387,0.058,0.0000,50.1
1.652,0.61,-0.03,-9.97,0.93,-0.02,0.00,322.7,222.1,111.2,222.4,1,17.7,0.359,0.054,0.0000,50.1
1.702,0.66,-0.03,-9.97,0.94,-0.02,0.00,322.4,223.9,111.2,222.4,1,15.7,0.322,0.049,0.0000,50.1
1.752,0.66,-0.03,-9.97,0.95,-0.02,0.00,322.4,224.1,111.2,222.4,1,16.4,0.318,0.048,0.0000,50.1
1.802,0.70,-0.03,-9.97,0.96,-0.02,0.00,322.2,225.4,111.2,222.4,1,14.4,0.292,0.044,0.0000,50.1
1.853,0.70,-0.03,-9.97,0.98,-0.02,0.00,322.2,225.4,111.2,222.4,1,15.1,0.291,0.043,0.0000,50.1
1.903,0.75,-0.02,-9.97,0.99,-0.02,0.00,322.0,226.6,111.2,222.4,1,13.4,0.269,0.040,0.0000,50.1
1.953,0.75,-0.02,-9.97,1.00,-0.02,0.00,322.0,226.5,111.2,222.4,1,14.1,0.270,0.039,0.0000,50.1
2.003,0.79,-0.02,-9.97,1.01,-0.02,0.00,321.8,227.5,111.2,222.3,1,12.4,0.250,0.036,0.0000,50.1
2.053,0.79,-0.02,-9.97,1.03,-0.02,0.00,321.8,227.4,111.2,222.3,1,13.1,0.252,0.036,0.0000,50.1
2.103,0.79,-0.02,-9.97,1.04,-0.02,0.00,321.9,226.9,111.2,222.3,1,13.8,0.262,0.037,0.0000,50.1
2.153,0.83,-0.02,-9.97,1.05,-0.02,0.00,321.7,227.6,111.2,222.3,1,12.3,0.247,0.034,0.0000,50.1
2.203,0.83,-0.02,-9.97,1.06,-0.02,0.00,321.7,227.4,111.2,222.3,1,13.0,0.251,0.035,0.0000,50.1
2.253,0.87,-0.02,-9.97,1.08,-0.02,0.00,321.6,228.2,111.2,222.3,1,11.7,0.236,0.032,0.0000,50.1
2.303,0.90,-0.02,-9.97,1.09,-0.02,0.00,321.4,229.3,111.2,222.3,1,10.5,0.214,0.028,0.0000,50.1
2.353,0.90,-0.02,-9.97,1.10,-0.02,0.00,321.4,229.2,111.2,222.3,1,11.2,0.216,0.028,0.0000,50.1
2.403,0.93,-0.02,-9.97,1.11,-0.02,0.00,321.3,229.9,111.2,222.3,1,10.1,0.202,0.025,0.0000,50.1
2.453,0.93,-0.02,-9.97,1.13,-0.02,0.00,321.3,229.7,111.2,222.3,1,10.8,0.207,0.025,0.0000,50.1
2.503,0.96,-0.02,-9.97,1.14,-0.02,0.00,321.2,230.2,111.2,222.3,1,9.8,0.196,0.023,0.0000,50.1
2.553,0.96,-0.02,-9.97,1.15,-0.02,0.00,321.2,229.9,111.2,222.3,1,10.5,0.202,0.024,0.0000,50.1
2.604,0.99,-0.02,-9.97,1.16,-0.02,0.00,321.1,230.4,111.2,222.3,1,9.6,0.192,0.022,0.0000,50.1
2.654,0.99,-0.02,-9.97,1.18,-0.02,0.00,321.1,230.1,111.2,222.3,1,10.3,0.198,0.023,0.0000,50.1
2.704,1.02,-0.02,-9.97,1.19,-0.02,0.00,321.1,230.5,111.1,222.3,1,9.5,0.190,0.021,0.0000,50.1
2.754,1.02,-0.02,-9.97,1.20,-0.02,0.00,321.1,230.2,111.1,222.3,1,10.2,0.197,0.022,0.0000,50.1
2.804,1.04,-0.02,-9.97,1.21,-0.02,0.00,321.0,230.5,111.1,222.3,1,9.5,0.190,0.021,0.0000,50.1
2.854,1.04,-0.02,-9.97,1.23,-0.02,0.00,321.1,230.1,111.1,222.3,1,10.2,0.197,0.021,0.0000,50.1
2.904,1.07,-0.02,-9.97,1.24,-0.02,0.00,321.0,230.4,111.1,222.3,1,9.6,0.191,0.020,0.0000,50.1
2.954,1.07,-0.02,-9.97,1.25,-0.02,0.00,321.0,230.1,111.1,222.3,1,10.3,0.199,0.021,0.0000,50.1
3.004,1.09,-0.02,-9.97,1.26,-0.02,0.00,321.0,230.3,111.1,222.3,1,9.7,0.194,0.020,0.0000,50.1
3.054,1.09,-0.02,-9.97,1.28,-0.02,0.00,321.0,230.0,111.1,222.3,1,10.4,0.201,0.021,0.0000,50.1
3.104,1.11,-0.02,-9.97,1.29,-0.02,0.00,321.0,230.2,111.1,222.3,1,9.8,0.196,0.020,0.0000,50.1
3.154,1.11,-0.02,-9.97,1.30,-0.02,0.00,321.0,229.8,111.1,222.3,1,10.5,0.204,0.021,0.0000,50.1
3.204,1.14,-0.02,-9.97,1.31,-0.02,0.00,321.0,230.0,111.1,222.3,1,10.0,0.200,0.020,0.0000,50.1
3.254,1.14,-0.02,-9.97,1.33,-0.02,0.00,321.0,229.6,111.1,222.3,1,10.6,0.207,0.021,0.0000,50.1
3.304,1.16,-0.02,-9.97,1.34,-0.02,0.00,321.0,229.8,111.1,222.3,1,10.1,0.204,0.020,0.0000,50.1
3.355,1.16,-0.02,-9.97,1.35,-0.02,0.00,321.1,229.4,111.1,222.3,1,10.8,0.211,0.021,0.0000,50.1
3.405,1.16,-0.02,-9.97,1.37,-0.02,0.00,321.1,228.8,111.1,222.3,1,11.5,0.223,0.023,0.0000,50.1
3.455,1.18,-0.02,-9.98,1.38,-0.02,0.00,321.1,228.9,111.1,222.3,1,11.0,0.221,0.023,0.0000,50.1
3.505,1.20,-0.02,-9.98,1.39,-0.02,0.00,321.1,229.3,111.1,222.3,1,10.5,0.214,0.022,0.0000,50.1
3.555,1.20,-0.02,-9.98,1.40,-0.02,0.00,321.1,229.0,111.1,222.3,1,11.2,0.220,0.023,0.0000,50.1
3.605,1.22,-0.02,-9.98,1.42,-0.02,0.00,321.1,229.2,111.1,222.2,1,10.7,0.216,0.022,0.0000,50.1
3.655,1.22,-0.02,-9.98,1.43,-0.02,0.00,321.2,228.8,111.1,222.2,1,11.4,0.223,0.023,0.0000,50.1
3.705,1.24,-0.02,-9.98,1.44,-0.02,0.00,321.1,229.0,111.1,222.2,1,10.9,0.219,0.023,0.0000,50.1
3.755,1.24,-0.02,-9.98,1.45,-0.02,0.00,321.2,228.7,111.1,222.2,1,11.6,0.227,0.024,0.0000,50.1
3.805,1.27,-0.02,-9.98,1.47,-0.02,0.00,321.2,228.9,111.1,222.2,1,11.1,0.223,0.024,0.0000,50.1
3.855,1.27,-0.02,-9.98,1.48,-0.02,0.00,321.2,228.5,111.1,222.2,1,11.7,0.230,0.025,0.0000,50.1
3.905,1.29,-0.02,-9.98,1.49,-0.02,0.00,321.2,228.7,111.1,222.2,1,11.2,0.226,0.024,0.0000,50.1
3.955,1.29,-0.02,-9.98,1.50,-0.02,0.00,321.3,228.3,111.1,222.2,1,11.9,0.233,0.025,0.0000,50.1
4.005,1.31,-0.02,-9.98,1.52,-0.02,0.00,321.3,228.6,111.1,222.2,1,11.3,0.229,0.025,0.0000,50.0
4.055,1.31,-0.02,-9.98,1.53,-0.02,0.00,321.3,228.2,111.1,222.2,1,12.0,0.236,0.026,0.0000,50.1
4.106,1.33,-0.02,-9.98,1.54,-0.02,0.00,321.3,228.4,111.1,222.2,1,11.5,0.231,0.026,0.0000,50.1
4.156,1.33,-0.02,-9.98,1.55,-0.02,0.00,321.3,228.1,111.1,222.2,1,12.2,0.239,0.027,0.0000,50.1
4.206,1.36,-0.02,-9.98,1.57,-0.02,0.00,321.3,228.3,111.1,222.2,1,11.6,0.233,0.026,0.0000,50.1
4.256,1.36,-0.02,-9.98,1.58,-0.02,0.00,321.4,228.0,111.1,222.2,1,12.3,0.241,0.027,0.0000,50.1
4.306,1.38,-0.02,-9.98,1.59,-0.02,0.00,321.4,228.2,111.1,222.2,1,11.7,0.235,0.027,0.0000,50.0
4.356,1.38,-0.02,-9.98,1.60,-0.02,0.00,321.4,227.9,111.1,222.2,1,12.4,0.242,0.028,0.0000,50.1
4.406,1.40,-0.02,-9.98,1.62,-0.02,0.00,321.4,228.2,111.1,222.2,1,11.7,0.237,0.028,0.0000,50.1
4.456,1.40,-0.02,-9.98,1.63,-0.02,0.00,321.4,227.8,111.1,222.2,1,12.4,0.243,0.028,0.0000,50.1
4.506,1.43,-0.02,-9.98,1.64,-0.02,0.00,321.4,228.1,111.1,222.2,1,11.8,0.238,0.028,0.0000,50.1
4.556,1.43,-0.02,-9.98,1.65,-0.02,0.00,321.5,227.8,111.1,222.2,1,12.5,0.244,0.029,0.0000,50.1
4.606,1.45,-0.02,-9.98,1.67,-0.02,0.00,321.4,228.0,111.1,222.2,1,11.9,0.239,0.028,0.0000,50.1
4.656,1.45,-0.02,-9.98,1.68,-0.02,0.00,321.5,227.7,111.1,222.2,1,12.6,0.246,0.029,0.0000,50.1
4.706,1.48,-0.02,-9.98,1.69,-0.02,0.00,321.4,228.0,111.1,222.2,1,11.9,0.241,0.029,0.0000,50.1
4.756,1.48,-0.02,-9.98,1.70,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.6,0.248,0.029,0.0000,50.1
4.806,1.50,-0.02,-9.98,1.72,-0.02,0.00,321.4,227.9,111.1,222.2,1,12.0,0.242,0.028,0.0000,50.1
4.857,1.50,-0.02,-9.98,1.73,-0.02,0.00,321.5,227.6,111.1,222.2,1,12.7,0.249,0.029,0.0000,50.1
4.907,1.52,-0.02,-9.98,1.74,-0.02,0.00,321.4,227.9,111.1,222.2,1,12.0,0.243,0.028,0.0000,50.1
4.957,1.52,-0.02,-9.98,1.75,-0.02,0.00,321.4,227.5,111.1,222.2,1,12.7,0.250,0.029,0.0000,50.1
5.007,1.55,-0.02,-9.98,1.77,-0.02,0.00,321.4,227.8,111.1,222.2,1,12.1,0.244,0.027,0.0000,50.1
5.057,1.55,-0.02,-9.98,1.78,-0.02,0.00,321.4,227.5,111.1,222.2,1,12.8,0.250,0.028,0.0000,50.1
5.107,1.57,-0.02,-9.98,1.79,-0.02,0.00,321.3,227.8,111.1,222.2,1,12.1,0.244,0.027,0.0000,50.1
5.157,1.57,-0.02,-9.98,1.80,-0.02,0.00,321.4,227.5,111.1,222.2,1,12.8,0.251,0.027,0.0000,50.1
5.207,1.60,-0.02,-9.98,1.82,-0.02,0.00,321.3,227.8,111.1,222.2,1,12.1,0.244,0.026,0.0000,50.1
5.257,1.60,-0.02,-9.98,1.83,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.8,0.251,0.027,0.0000,50.1
5.307,1.62,-0.02,-9.98,1.84,-0.02,0.00,321.3,227.8,111.1,222.2,1,12.1,0.245,0.025,0.0000,50.1
5.357,1.62,-0.02,-9.98,1.85,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.8,0.251,0.026,0.0000,50.1
5.407,1.65,-0.02,-9.98,1.87,-0.02,0.00,321.2,227.8,111.1,222.2,1,12.1,0.245,0.025,0.0000,50.1
5.457,1.65,-0.02,-9.98,1.88,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.8,0.251,0.025,0.0000,50.1
5.507,1.67,-0.01,-9.98,1.89,-0.02,0.00,321.2,227.7,111.1,222.2,1,12.1,0.245,0.024,0.0000,50.1
5.558,1.67,-0.01,-9.98,1.90,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.8,0.252,0.025,0.0000,50.1
5.608,1.70,-0.01,-9.98,1.92,-0.02,0.00,321.2,227.7,111.1,222.2,1,12.2,0.246,0.024,0.0000,50.1
5.658,1.70,-0.01,-9.98,1.93,-0.02,0.00,321.3,227.4,111.1,222.2,1,12.9,0.252,0.025,0.0000,50.1
5.708,1.72,-0.01,-9.98,1.94,-0.02,0.00,321.2,227.7,111.1,222.2,1,12.2,0.246,0.024,0.0000,50.1
5.758,1.72,-0.01,-9.98,1.95,-0.02,0.00,321.3,227.3,111.1,222.2,1,12.9,0.253,0.025,0.0000,50.1
5.808,1.75,-0.01,-9.98,1.97,-0.02,0.00,321.2,227.7,111.1,222.2,1,12.2,0.247,0.024,0.0000,50.1
5.858,1.75,-0.01,-9.98,1.98,-0.02,0.00,321.3,227.3,111.1,222.2,1,12.9,0.253,0.025,0.0000,50.1
5.908,1.77,-0.01,-9.98,1.99,-0.02,0.00,321.2,227.6,111.1,222.2,1,12.2,0.247,0.025,0.0000,50.1
5.958,1.77,-0.01,-9.98,2.00,-0.02,0.00,321.3,227.3,111.1,222.2,1,12.9,0.254,0.026,0.0000,50.1
6.008,1.80,-0.02,-9.98,2.02,-0.02,0.00,321.3,227.6,111.1,222.2,1,12.3,0.248,0.025,0.0000,50.1
6.058,1.80,-0.02,-9.98,2.03,-0.02,0.00,321.3,227.3,111.1,222.2,1,13.0,0.254,0.026,0.0000,50.1
6.108,1.82,-0.02,-9.98,2.04,-0.02,0.00,321.3,227.6,111.1,222.1,1,12.3,0.248,0.026,0.0000,50.1
6.158,1.82,-0.02,-9.98,2.05,-0.02,0.00,321.3,227.3,111.1,222.1,1,13.0,0.255,0.027,0.0000,50.1
6.208,1.84,-0.02,-9.98,2.07,-0.02,0.00,321.3,227.6,111.1,222.1,1,12.3,0.248,0.026,0.0000,50.1
6.258,1.84,-0.02,-9.98,2.08,-0.02,0.00,321.4,227.2,111.1,222.1,1,13.0,0.255,0.027,0.0000,50.1
6.309,1.87,-0.02,-9.98,2.09,-0.02,0.00,321.3,227.6,111.1,222.1,1,12.3,0.249,0.027,0.0000,50.1
6.359,1.87,-0.02,-9.98,2.10,-0.02,0.00,321.4,227.2,111.1,222.1,1,13.0,0.255,0.028,0.0000,50.1
6.409,1.89,-0.02,-9.98,2.12,-0.02,0.00,321.4,227.6,111.1,222.1,1,12.3,0.249,0.027,0.0000,50.1
6.459,1.89,-0.02,-9.98,2.13,-0.02,0.00,321.4,227.2,111.1,222.1,1,13.0,0.255,0.029,0.0000,50.1
6.509,1.92,-0.02,-9.98,2.14,-0.02,0.00,321.4,227.6,111.1,222.1,1,12.3,0.249,0.028,0.0000,50.1
6.559,1.92,-0.02,-9.98,2.15,-0.02,0.00,321.5,227.2,111.1,222.1,1,13.0,0.255,0.029,0.0000,50.1
6.609,1.94,-0.02,-9.98,2.17,-0.02,0.00,321.4,227.6,111.1,222.1,1,12.4,0.249,0.029,0.0000,50.1
6.659,1.94,-0.02,-9.98,2.18,-0.02,0.00,321.5,227.2,111.1,222.1,1,13.0,0.256,0.030,0.0000,50.1
6.709,1.97,-0.02,-9.98,2.19,-0.02,0.00,321.5,227.5,111.1,222.1,1,12.4,0.249,0.029,0.0000,50.1
6.759,1.97,-0.02,-9.98,2.20,-0.02,0.00,321.5,227.2,111.1,222.1,1,13.1,0.256,0.030,0.0000,50.1
6.809,1.99,-0.02,-9.98,2.22,-0.02,0.00,321.5,227.5,111.1,222.1,1,12.4,0.249,0.030,0.0000,50.1
6.859,1.99,-0.02,-9.98,2.23,-0.02,0.00,321.6,227.2,111.1,222.1,1,13.1,0.256,0.031,0.0000,50.1
6.909,2.02,-0.02,-9.98,2.24,-0.02,0.00,321.5,227.5,111.1,222.1,1,12.4,0.250,0.031,0.0000,50.1
6.959,2.02,-0.02,-9.98,2.25,-0.02,0.00,321.6,227.2,111.1,222.1,1,13.1,0.256,0.032,0.0000,50.1
7.009,2.04,-0.02,-9.98,2.27,-0.02,0.00,321.6,227.5,111.1,222.1,1,12.4,0.250,0.031,0.0000,50.1
7.060,2.04,-0.02,-9.98,2.28,-0.02,0.00,321.6,227.2,111.1,222.1,1,13.1,0.257,0.032,0.0000,50.1
7.110,2.07,-0.02,-9.98,2.29,-0.02,0.00,321.6,227.5,111.1,222.1,1,12.4,0.250,0.031,0.0000,50.1
7.160,2.07,-0.02,-9.98,2.30,-0.02,0.00,321.6,227.2,111.1,222.1,1,13.1,0.257,0.032,0.0000,50.1
7.210,2.09,-0.02,-9.98,2.32,-0.02,0.00,321.6,227.5,111.1,222.1,1,12.4,0.250,0.032,0.0000,50.1
7.260,2.09,-0.02,-9.98,2.33,-0.02,0.00,321.6,227.2,111.1,222.1,1,13.1,0.257,0.033,0.0000,50.1
7.310,2.12,-0.02,-9.98,2.34,-0.02,0.00,321.6,227.5,111.1,222.1,1,12.4,0.250,0.032,0.0000,50.1
7.360,2.12,-0.02,-9.98,2.35,-0.02,0.00,321.7,227.2,111.1,222.1,1,13.1,0.257,0.033,0.0000,50.1
7.410,2.14,-0.02,-9.98,2.37,-0.02,0.00,321.7,227.5,111.1,222.1,1,12.4,0.250,0.033,0.0000,50.1
7.460,2.14,-0.02,-9.98,2.38,-0.02,0.00,321.7,227.2,111.1,222.1,1,13.1,0.256,0.034,0.0000,50.3
7.510,2.17,-0.02,-9.98,2.39,-0.02,0.00,321.7,227.6,111.1,222.1,1,12.4,0.249,0.034,0.0000,50.1
7.560,2.17,-0.02,-9.98,2.40,-0.02,0.00,321.7,227.2,111.1,222.1,1,13.1,0.255,0.035,0.0000,50.1
7.611,2.19,-0.02,-9.98,2.42,-0.02,0.00,321.7,227.6,111.1,222.1,1,12.3,0.248,0.035,0.0000,50.1
7.661,2.19,-0.02,-9.98,2.43,-0.02,0.00,321.8,227.3,111.1,222.1,1,13.0,0.255,0.036,0.0000,50.1
7.711,2.22,-0.02,-9.98,2.44,-0.02,0.00,321.8,227.6,111.1,222.1,1,12.3,0.248,0.036,0.0000,50.1
7.761,2.22,-0.02,-9.98,2.45,-0.02,0.00,321.8,227.3,111.1,222.1,1,13.0,0.254,0.037,0.0000,50.1
7.811,2.25,-0.03,-9.98,2.47,-0.02,0.00,321.8,227.6,111.1,222.1,1,12.3,0.247,0.036,0.0000,50.1
7.861,2.25,-0.03,-9.98,2.48,-0.02,0.00,321.9,227.3,111.1,222.1,1,13.0,0.253,0.037,0.0000,50.1
7.911,2.27,-0.03,-9.98,2.49,-0.02,0.00,321.9,227.7,111.1,222.1,1,12.3,0.246,0.037,0.0000,50.1
7.961,2.27,-0.03,-9.98,2.50,-0.02,0.00,321.9,227.4,111.1,222.1,1,13.0,0.253,0.038,0.0000,50.1
8.011,2.30,-0.03,-9.98,2.52,-0.02,0.00,321.9,227.7,111.1,222.1,1,12.2,0.246,0.037,0.0000,50.1
8.061,2.30,-0.03,-9.98,2.53,-0.02,0.00,321.9,227.4,111.1,222.1,1,12.9,0.252,0.038,0.0000,50.1
8.111,2.32,-0.03,-9.98,2.54,-0.02,0.00,321.9,227.8,111.1,222.1,1,12.2,0.245,0.038,0.0000,50.1
8.161,2.32,-0.03,-9.98,2.55,-0.02,0.00,321.9,227.4,111.1,222.1,1,12.9,0.251,0.039,0.0000,50.1
8.211,2.35,-0.03,-9.98,2.57,-0.02,0.00,321.9,227.8,111.1,222.1,1,12.2,0.245,0.038,0.0000,50.1
8.261,2.35,-0.03,-9.98,2.58,-0.02,0.00,321.9,227.4,111.1,222.1,1,12.9,0.251,0.039,0.0000,50.1
8.311,2.37,-0.03,-9.98,2.59,-0.02,0.00,321.9,227.8,111.1,222.1,1,12.2,0.245,0.038,0.0000,50.1
8.362,2.37,-0.03,-9.98,2.60,-0.02,0.00,321.9,227.4,111.1,222.1,1,12.9,0.251,0.039,0.0000,50.1
8.412,2.40,-0.03,-9.98,2.62,-0.02,0.00,321.9,227.8,111.1,222.1,1,12.2,0.244,0.038,0.0000,50.1
8.462,2.40,-0.03,-9.98,2.63,-0.02,0.00,321.9,227.5,111.1,222.1,1,12.9,0.251,0.038,0.0000,50.1
8.512,2.42,-0.03,-9.98,2.64,-0.02,0.00,321.9,227.8,111.1,222.1,1,12.2,0.244,0.037,0.0000,50.1
8.562,2.42,-0.03,-9.98,2.65,-0.02,0.00,321.9,227.5,111.1,222.1,1,12.9,0.251,0.038,0.0000,50.1
8.612,2.45,-0.03,-9.98,2.67,-0.02,0.00,321.8,227.8,111.1,222.1,1,12.2,0.244,0.037,0.0000,50.1
8.662,2.45,-0.03,-9.98,2.68,-0.02,0.00,321.9,227.5,111.1,222.1,1,12.9,0.251,0.038,0.0000,50.1
8.712,2.47,-0.03,-9.98,2.69,-0.02,0.00,321.8,227.8,111.1,222.1,1,12.2,0.245,0.036,0.0000,50.1
8.762,2.47,-0.03,-9.98,2.70,-0.02,0.00,321.9,227.4,111.1,222.1,1,12.9,0.251,0.037,0.0000,50.1
8.812,2.50,-0.02,-9.98,2.72,-0.02,0.00,321.8,227.8,111.1,222.1,1,12.2,0.245,0.036,0.0000,50.1
8.862,2.50,-0.02,-9.98,2.73,-0.02,0.00,321.8,227.4,111.1,222.1,1,12.9,0.251,0.037,0.0000,50.1
8.912,2.52,-0.02,-9.98,2.74,-0.02,0.00,321.8,227.8,111.1,222.1,1,12.2,0.245,0.035,0.0000,50.1
8.962,2.52,-0.02,-9.98,2.75,-0.02,0.00,321.8,227.4,111.1,222.1,1,12.9,0.252,0.036,0.0000,50.1
9.012,2.55,-0.02,-9.98,2.77,-0.02,0.00,321.7,227.7,111.1,222.1,1,12.2,0.245,0.035,0.0000,50.1
9.063,2.55,-0.02,-9.98,2.78,-0.02,0.00,321.8,227.4,111.1,222.1,1,12.9,0.252,0.035,0.0000,50.1
9.113,2.57,-0.02,-9.98,2.79,-0.02,0.00,321.7,227.7,111.1,222.1,1,12.2,0.245,0.034,0.0000,50.1
9.163,2.57,-0.02,-9.98,2.80,-0.02,0.00,321.7,227.4,111.1,222.1,1,12.9,0.252,0.035,0.0000,50.1
9.213,2.60,-0.02,-9.98,2.82,-0.02,0.00,321.7,227.7,111.1,222.1,1,12.2,0.245,0.034,0.0000,50.1
9.263,2.60,-0.02,-9.98,2.83,-0.02,0.00,321.7,227.4,111.1,222.1,1,12.9,0.252,0.034,0.0000,50.1
9.313,2.62,-0.02,-9.98,2.84,-0.02,0.00,321.7,227.7,111.1,222.1,1,12.2,0.246,0.033,0.0000,50.1
9.363,2.62,-0.02,-9.98,2.85,-0.02,0.00,321.7,227.4,111.1,222.1,1,12.9,0.252,0.034,0.0000,50.1
9.413,2.65,-0.02,-9.98,2.87,-0.02,0.00,321.6,227.7,111.1,222.1,1,12.2,0.245,0.033,0.0000,50.1
9.463,2.65,-0.02,-9.98,2.88,-0.02,0.00,321.7,227.4,111.1,222.1,1,12.9,0.252,0.033,0.0000,50.1
9.513,2.67,-0.02,-9.98,2.89,-0.02,0.00,321.6,227.8,111.1,222.1,1,12.2,0.245,0.032,0.0000,50.1
9.563,2.67,-0.02,-9.98,2.90,-0.02,0.00,321.6,227.4,111.1,222.1,1,12.9,0.251,0.033,0.0000,50.1
9.613,2.70,-0.02,-9.98,2.92,-0.02,0.00,321.6,227.8,111.1,222.1,1,12.1,0.244,0.032,0.0000,50.1
9.663,2.70,-0.02,-9.98,2.93,-0.02,0.00,321.6,227.5,111.1,222.1,1,12.8,0.250,0.032,0.0000,50.1
9.713,2.73,-0.02,-9.98,2.94,-0.02,0.00,321.6,227.9,111.1,222.1,1,12.1,0.243,0.031,0.0000,50.1
9.764,2.73,-0.02,-9.98,2.95,-0.02,0.00,321.6,227.5,111.1,222.1,1,12.8,0.249,0.032,0.0000,50.1
